# Field minima and maxima
# Time         	field          	min            	location(min)  	max            	location(max)  
3.10000000e+00	U              	(-2.42049897e-01 -1.03371294e-02 -3.29813808e-19)	(1.48871873e+00 1.76335018e-01 0.00000000e+00)	(1.38322313e+00 3.37360847e-01 7.67096800e-19)	(-2.76149616e-01 1.38772196e+00 0.00000000e+00)
3.15000000e+00	p              	-8.42072590e-01	(-4.06193460e-02 -1.03340804e+00 -1.51960920e-17)	5.91772324e-01	(-1.03340804e+00 4.06193460e-02 0.00000000e+00)
3.15000000e+00	U              	(-2.47106796e-01 -7.10738691e-03 -3.10675679e-19)	(1.48871873e+00 1.76335018e-01 0.00000000e+00)	(1.38165162e+00 3.38048144e-01 7.64091586e-19)	(-2.76149616e-01 1.38772196e+00 0.00000000e+00)
3.20000000e+00	p              	-8.38615453e-01	(-4.06193460e-02 -1.03340804e+00 -1.51960920e-17)	5.91511719e-01	(-1.03340804e+00 4.06193460e-02 0.00000000e+00)
3.20000000e+00	U              	(-2.51842532e-01 -4.00798707e-03 -2.90304612e-19)	(1.48871873e+00 1.76335018e-01 0.00000000e+00)	(1.38009927e+00 3.38719608e-01 7.61147502e-19)	(-2.76149616e-01 1.38772196e+00 0.00000000e+00)
3.25000000e+00	p              	-8.35299028e-01	(-4.06193460e-02 -1.03340804e+00 -1.51960920e-17)	5.91202269e-01	(-1.03340804e+00 4.06193460e-02 0.00000000e+00)
3.25000000e+00	U              	(-2.56303337e-01 -1.02500497e-03 -2.71630292e-19)	(1.48871873e+00 1.76335018e-01 0.00000000e+00)	(1.37856582e+00 3.39376361e-01 7.58298937e-19)	(-2.76149616e-01 1.38772196e+00 0.00000000e+00)
3.30000000e+00	p              	-8.32012406e-01	(-4.06193460e-02 -1.03340804e+00 -1.51960920e-17)	5.90914075e-01	(-1.03340804e+00 4.06193460e-02 0.00000000e+00)
3.30000000e+00	U              	(-2.60539695e-01 1.97346942e-03 -2.52603054e-19)	(1.48871873e+00 1.76335018e-01 0.00000000e+00)	(1.37705061e+00 3.40019147e-01 7.55503174e-19)	(-2.76149616e-01 1.38772196e+00 0.00000000e+00)
3.35000000e+00	p              	-8.28824475e-01	(-4.06193460e-02 -1.03340804e+00 -1.51960920e-17)	5.90601593e-01	(-1.03340804e+00 4.06193460e-02 0.00000000e+00)
3.35000000e+00	U              	(-2.64551847e-01 4.94073503e-03 -2.33537132e-19)	(1.48871873e+00 1.76335018e-01 0.00000000e+00)	(1.37555389e+00 3.40648070e-01 7.52774764e-19)	(-2.76149616e-01 1.38772196e+00 0.00000000e+00)
3.40000000e+00	p              	-8.25696882e-01	(-4.06193460e-02 -1.03340804e+00 -1.51960920e-17)	5.90286541e-01	(-1.03340804e+00 4.06193460e-02 0.00000000e+00)
3.40000000e+00	U              	(-2.68326370e-01 7.87980291e-03 -2.13059322e-19)	(1.48871873e+00 1.76335018e-01 0.00000000e+00)	(1.37407563e+00 3.41263373e-01 7.50097022e-19)	(-2.76149616e-01 1.38772196e+00 0.00000000e+00)
3.45000000e+00	p              	-8.22612060e-01	(-4.06193460e-02 -1.03340804e+00 -1.51960920e-17)	5.89982884e-01	(-1.03340804e+00 4.06193460e-02 0.00000000e+00)
3.45000000e+00	U              	(-8.56451300e-02 -1.37689470e-01 -3.77267236e-19)	(1.85765077e+00 2.20093220e-01 -1.06142564e-17)	(1.37261569e+00 3.41865330e-01 7.47468424e-19)	(-2.76149616e-01 1.38772196e+00 0.00000000e+00)
3.50000000e+00	p              	-8.19608426e-01	(-4.06193460e-02 -1.03340804e+00 -1.51960920e-17)	5.89665017e-01	(-1.03340804e+00 4.06193460e-02 0.00000000e+00)
3.50000000e+00	U              	(-9.41407744e-02 -1.35126187e-01 -3.75307235e-19)	(1.85765077e+00 2.20093220e-01 -1.06142564e-17)	(1.37117422e+00 3.42454090e-01 7.44896087e-19)	(-2.76149616e-01 1.38772196e+00 0.00000000e+00)
3.55000000e+00	p              	-8.16658399e-01	(-4.06193460e-02 -1.03340804e+00 -1.51960920e-17)	5.89345282e-01	(-1.03340804e+00 4.06193460e-02 0.00000000e+00)
3.55000000e+00	U              	(-1.02344587e-01 -1.32533727e-01 -3.70583147e-19)	(1.85765077e+00 2.20093220e-01 -1.06142564e-17)	(1.36975108e+00 3.43030028e-01 7.42367453e-19)	(-2.76149616e-01 1.38772196e+00 0.00000000e+00)
3.60000000e+00	p              	-8.13664807e-01	(-4.06193460e-02 -1.03340804e+00 -1.51960920e-17)	5.89090820e-01	(-1.03340804e+00 4.06193460e-02 0.00000000e+00)
3.60000000e+00	U              	(-1.10398483e-01 -1.29893199e-01 -3.69977812e-19)	(1.85765077e+00 2.20093220e-01 -1.06142564e-17)	(1.36834496e+00 3.43593880e-01 7.39862016e-19)	(-2.76149616e-01 1.38772196e+00 0.00000000e+00)
3.65000000e+00	p              	-8.10758824e-01	(-4.06193460e-02 -1.03340804e+00 -1.51960920e-17)	5.88813865e-01	(-1.03340804e+00 4.06193460e-02 0.00000000e+00)
3.65000000e+00	U              	(-1.18303175e-01 -1.27250400e-01 -3.67940295e-19)	(1.85765077e+00 2.20093220e-01 -1.06142564e-17)	(1.36695594e+00 3.44145783e-01 7.37416435e-19)	(-2.76149616e-01 1.38772196e+00 0.00000000e+00)
3.70000000e+00	p              	-8.07982870e-01	(-4.06193460e-02 -1.03340804e+00 -1.51960920e-17)	5.88486783e-01	(-1.03340804e+00 4.06193460e-02 0.00000000e+00)
3.70000000e+00	U              	(-1.26039025e-01 -1.24608936e-01 -3.65356279e-19)	(1.85765077e+00 2.20093220e-01 -1.06142564e-17)	(1.36558476e+00 3.44685510e-01 7.35037859e-19)	(-2.76149616e-01 1.38772196e+00 0.00000000e+00)
3.75000000e+00	p              	-8.05199882e-01	(-4.06193460e-02 -1.03340804e+00 -1.51960920e-17)	5.88193539e-01	(-1.03340804e+00 4.06193460e-02 0.00000000e+00)
3.75000000e+00	U              	(-1.33598608e-01 -1.21964444e-01 -3.62619482e-19)	(1.85765077e+00 2.20093220e-01 -1.06142564e-17)	(1.38777977e+00 6.93704130e-02 2.69937069e-19)	(3.09901797e-01 1.55718056e+00 0.00000000e+00)
3.80000000e+00	p              	-8.02508795e-01	(-4.06193460e-02 -1.03340804e+00 -1.51960920e-17)	5.87887227e-01	(-1.03340804e+00 4.06193460e-02 0.00000000e+00)
3.80000000e+00	U              	(-1.40979003e-01 -1.19317864e-01 -3.59694505e-19)	(1.85765077e+00 2.20093220e-01 -1.06142564e-17)	(1.38638353e+00 7.09922440e-02 2.68409507e-19)	(3.09901797e-01 1.55718056e+00 0.00000000e+00)
3.85000000e+00	p              	-7.99852028e-01	(-4.06193460e-02 -1.03340804e+00 -1.51960920e-17)	5.87582877e-01	(-1.03340804e+00 4.06193460e-02 0.00000000e+00)
3.85000000e+00	U              	(-1.48179664e-01 -1.16674451e-01 -3.56588452e-19)	(1.85765077e+00 2.20093220e-01 -1.06142564e-17)	(1.38499632e+00 7.25807583e-02 2.66901232e-19)	(3.09901797e-01 1.55718056e+00 0.00000000e+00)
3.90000000e+00	p              	-7.97199114e-01	(-4.06193460e-02 -1.03340804e+00 -1.51960920e-17)	5.87299146e-01	(-1.03340804e+00 4.06193460e-02 0.00000000e+00)
3.90000000e+00	U              	(-1.55184424e-01 -1.14020446e-01 -3.52960948e-19)	(1.85765077e+00 2.20093220e-01 -1.06142564e-17)	(1.38361898e+00 7.41379009e-02 2.65405030e-19)	(3.09901797e-01 1.55718056e+00 0.00000000e+00)
3.95000000e+00	p              	-7.94568129e-01	(-4.06193460e-02 -1.03340804e+00 -1.51960920e-17)	5.87041803e-01	(-1.03340804e+00 4.06193460e-02 0.00000000e+00)
3.95000000e+00	U              	(-1.62036287e-01 -1.11375487e-01 -3.50216723e-19)	(1.85765077e+00 2.20093220e-01 -1.06142564e-17)	(1.38225080e+00 7.56647851e-02 2.63938020e-19)	(3.09901797e-01 1.55718056e+00 0.00000000e+00)
4.00000000e+00	p              	-7.92032120e-01	(-4.06193460e-02 -1.03340804e+00 -1.51960920e-17)	5.86751054e-01	(-1.03340804e+00 4.06193460e-02 0.00000000e+00)
4.00000000e+00	U              	(-1.68733252e-01 -1.08727490e-01 -3.46970308e-19)	(1.85765077e+00 2.20093220e-01 -1.06142564e-17)	(1.35770612e+00 3.47702336e-01 7.21453065e-19)	(-2.76149616e-01 1.38772196e+00 0.00000000e+00)
4.05000000e+00	p              	-7.89544343e-01	(-4.06193460e-02 -1.03340804e+00 -1.51960920e-17)	5.86458248e-01	(-1.03340804e+00 4.06193460e-02 0.00000000e+00)
4.05000000e+00	U              	(-1.75264434e-01 -1.06086875e-01 -3.43196726e-19)	(1.85765077e+00 2.20093220e-01 -1.06142564e-17)	(1.35644938e+00 3.48171489e-01 7.19323357e-19)	(-2.76149616e-01 1.38772196e+00 0.00000000e+00)
4.10000000e+00	p              	-7.87094355e-01	(-4.06193460e-02 -1.03340804e+00 -1.51960920e-17)	5.86169346e-01	(-1.03340804e+00 4.06193460e-02 0.00000000e+00)
4.10000000e+00	U              	(-1.81623462e-01 -1.03464565e-01 -3.39123729e-19)	(1.85765077e+00 2.20093220e-01 -1.06142564e-17)	(1.35520827e+00 3.48631217e-01 7.17227597e-19)	(-2.76149616e-01 1.38772196e+00 0.00000000e+00)
4.15000000e+00	p              	-7.84643925e-01	(-4.06193460e-02 -1.03340804e+00 -1.51960920e-17)	5.85908110e-01	(-1.03340804e+00 4.06193460e-02 0.00000000e+00)
4.15000000e+00	U              	(-1.87751380e-01 -1.00921057e-01 -3.33358124e-19)	(1.85765077e+00 2.20093220e-01 -1.06142564e-17)	(1.35398215e+00 3.49081780e-01 7.15157348e-19)	(-2.76149616e-01 1.38772196e+00 0.00000000e+00)
4.20000000e+00	p              	-7.82264725e-01	(-4.06193460e-02 -1.03340804e+00 -1.51960920e-17)	5.85628041e-01	(-1.03340804e+00 4.06193460e-02 0.00000000e+00)
4.20000000e+00	U              	(-1.93685326e-01 -9.84156378e-02 -3.29104259e-19)	(1.85765077e+00 2.20093220e-01 -1.06142564e-17)	(1.35277102e+00 3.49523217e-01 7.13128318e-19)	(-2.76149616e-01 1.38772196e+00 0.00000000e+00)
4.25000000e+00	p              	-7.79906181e-01	(-4.06193460e-02 -1.03340804e+00 -1.51960920e-17)	5.85360245e-01	(-1.03340804e+00 4.06193460e-02 0.00000000e+00)
4.25000000e+00	U              	(-1.99437814e-01 -9.59319526e-02 -3.24755132e-19)	(1.85765077e+00 2.20093220e-01 -1.06142564e-17)	(1.35157465e+00 3.49955733e-01 7.11127406e-19)	(-2.76149616e-01 1.38772196e+00 0.00000000e+00)
4.30000000e+00	p              	-7.77641934e-01	(-4.06193460e-02 -1.03340804e+00 -1.51960920e-17)	5.85060545e-01	(-1.03340804e+00 4.06193460e-02 0.00000000e+00)
4.30000000e+00	U              	(-2.04998437e-01 -9.34530011e-02 -3.19924254e-19)	(1.85765077e+00 2.20093220e-01 -1.06142564e-17)	(1.35039385e+00 3.50379124e-01 7.09174735e-19)	(-2.76149616e-01 1.38772196e+00 0.00000000e+00)
4.35000000e+00	p              	-7.75365471e-01	(-4.06193460e-02 -1.03340804e+00 -1.51960920e-17)	5.84793591e-01	(-1.03340804e+00 4.06193460e-02 0.00000000e+00)
4.35000000e+00	U              	(-2.10426982e-01 -9.10409597e-02 -3.16241696e-19)	(1.85765077e+00 2.20093220e-01 -1.06142564e-17)	(1.34922968e+00 3.50793275e-01 7.07242520e-19)	(-2.76149616e-01 1.38772196e+00 0.00000000e+00)
4.40000000e+00	p              	-7.73118875e-01	(-4.06193460e-02 -1.03340804e+00 -1.51960920e-17)	5.84531814e-01	(-1.03340804e+00 4.06193460e-02 0.00000000e+00)
4.40000000e+00	U              	(-2.15713542e-01 -8.86666338e-02 -3.11967919e-19)	(1.85765077e+00 2.20093220e-01 -1.06142564e-17)	(1.34808155e+00 3.51197999e-01 7.05331284e-19)	(-2.76149616e-01 1.38772196e+00 0.00000000e+00)
4.45000000e+00	p              	-7.70940503e-01	(-4.06193460e-02 -1.03340804e+00 -1.51960920e-17)	5.84257918e-01	(-1.03340804e+00 4.06193460e-02 0.00000000e+00)
4.45000000e+00	U              	(-2.20848366e-01 -8.63164860e-02 -3.07437768e-19)	(1.85765077e+00 2.20093220e-01 -1.06142564e-17)	(1.34694012e+00 3.51595527e-01 7.03434549e-19)	(-2.76149616e-01 1.38772196e+00 0.00000000e+00)
4.50000000e+00	p              	-7.68776434e-01	(-4.06193460e-02 -1.03340804e+00 -1.51960920e-17)	5.83991035e-01	(-1.03340804e+00 4.06193460e-02 0.00000000e+00)
4.50000000e+00	U              	(-2.25832163e-01 -8.39855557e-02 -3.02877315e-19)	(1.85765077e+00 2.20093220e-01 -1.06142564e-17)	(1.34581046e+00 3.51987787e-01 7.01585259e-19)	(-2.76149616e-01 1.38772196e+00 0.00000000e+00)
4.55000000e+00	p              	-7.66655877e-01	(-4.06193460e-02 -1.03340804e+00 -1.51960920e-17)	5.83720913e-01	(-1.03340804e+00 4.06193460e-02 0.00000000e+00)
4.55000000e+00	U              	(-2.30668347e-01 -8.16719407e-02 -2.98260711e-19)	(1.85765077e+00 2.20093220e-01 -1.06142564e-17)	(1.34469449e+00 3.52373950e-01 6.99768167e-19)	(-2.76149616e-01 1.38772196e+00 0.00000000e+00)
4.60000000e+00	p              	-7.64558283e-01	(-4.06193460e-02 -1.03340804e+00 -1.51960920e-17)	5.83459580e-01	(-1.03340804e+00 4.06193460e-02 0.00000000e+00)
4.60000000e+00	U              	(-2.35362828e-01 -7.93749986e-02 -2.93636634e-19)	(1.85765077e+00 2.20093220e-01 -1.06142564e-17)	(1.34359228e+00 3.52753009e-01 6.97974291e-19)	(-2.76149616e-01 1.38772196e+00 0.00000000e+00)
4.65000000e+00	p              	-7.62489093e-01	(-4.06193460e-02 -1.03340804e+00 -1.51960920e-17)	5.83203160e-01	(-1.03340804e+00 4.06193460e-02 0.00000000e+00)
4.65000000e+00	U              	(-5.16012940e-02 -7.39784686e-02 -3.96876240e-19)	(2.41396006e+00 9.50409361e-02 0.00000000e+00)	(1.36417606e+00 9.41635198e-02 2.46183325e-19)	(3.09901797e-01 1.55718056e+00 0.00000000e+00)
4.70000000e+00	p              	-7.60460775e-01	(-4.06193460e-02 -1.03340804e+00 -1.51960920e-17)	5.82942559e-01	(-1.03340804e+00 4.06193460e-02 0.00000000e+00)
4.70000000e+00	U              	(-6.00266147e-02 -7.36312486e-02 -3.98139649e-19)	(2.41396006e+00 9.50409361e-02 0.00000000e+00)	(1.36296471e+00 9.53045364e-02 2.45077409e-19)	(3.09901797e-01 1.55718056e+00 0.00000000e+00)
4.75000000e+00	p              	-7.58450938e-01	(-4.06193460e-02 -1.03340804e+00 -1.51960920e-17)	5.82692586e-01	(-1.03340804e+00 4.06193460e-02 0.00000000e+00)
4.75000000e+00	U              	(-6.81970579e-02 -7.32485049e-02 -3.99814080e-19)	(2.41396006e+00 9.50409361e-02 0.00000000e+00)	(1.36176425e+00 9.64244664e-02 2.43993184e-19)	(3.09901797e-01 1.55718056e+00 0.00000000e+00)
4.80000000e+00	p              	-7.56463266e-01	(-4.06193460e-02 -1.03340804e+00 -1.51960920e-17)	5.82453587e-01	(-1.03340804e+00 4.06193460e-02 0.00000000e+00)
4.80000000e+00	U              	(-7.61175502e-02 -7.28282835e-02 -4.00864989e-19)	(2.41396006e+00 9.50409361e-02 0.00000000e+00)	(1.36057375e+00 9.75240226e-02 2.42922002e-19)	(3.09901797e-01 1.55718056e+00 0.00000000e+00)
4.85000000e+00	p              	-7.54515731e-01	(-4.06193460e-02 -1.03340804e+00 -1.51960920e-17)	5.82205441e-01	(-1.03340804e+00 4.06193460e-02 0.00000000e+00)
4.85000000e+00	U              	(-8.38062314e-02 -7.23754566e-02 -4.01812753e-19)	(2.41396006e+00 9.50409361e-02 0.00000000e+00)	(1.35939358e+00 9.86036255e-02 2.41871922e-19)	(3.09901797e-01 1.55718056e+00 0.00000000e+00)
4.90000000e+00	p              	-7.52589290e-01	(-4.06193460e-02 -1.03340804e+00 -1.51960920e-17)	5.81963683e-01	(-1.03340804e+00 4.06193460e-02 0.00000000e+00)
4.90000000e+00	U              	(-9.12826242e-02 -7.18943316e-02 -4.02611195e-19)	(2.41396006e+00 9.50409361e-02 0.00000000e+00)	(1.35822380e+00 9.96638858e-02 2.40836679e-19)	(3.09901797e-01 1.55718056e+00 0.00000000e+00)
4.95000000e+00	p              	-7.50672940e-01	(-4.06193460e-02 -1.03340804e+00 -1.51960920e-17)	5.81735105e-01	(-1.03340804e+00 4.06193460e-02 0.00000000e+00)
4.95000000e+00	U              	(-9.85659786e-02 -7.13890746e-02 -4.03278320e-19)	(2.41396006e+00 9.50409361e-02 0.00000000e+00)	(1.35706420e+00 1.00705629e-01 2.39812798e-19)	(3.09901797e-01 1.55718056e+00 0.00000000e+00)
5.00000000e+00	p              	-7.48812672e-01	(-4.06193460e-02 -1.03340804e+00 -1.51960920e-17)	5.81490005e-01	(-1.03340804e+00 4.06193460e-02 0.00000000e+00)
5.00000000e+00	U              	(-1.05675721e-01 -7.08662425e-02 -4.03853242e-19)	(2.41396006e+00 9.50409361e-02 0.00000000e+00)	(1.35591494e+00 1.01728913e-01 2.38814781e-19)	(3.09901797e-01 1.55718056e+00 0.00000000e+00)
5.05000000e+00	p              	-7.46992736e-01	(-4.06193460e-02 -1.03340804e+00 -1.51960920e-17)	5.81238298e-01	(-1.03340804e+00 4.06193460e-02 0.00000000e+00)
5.05000000e+00	U              	(-1.12635271e-01 -7.03415981e-02 -4.04436100e-19)	(2.41396006e+00 9.50409361e-02 0.00000000e+00)	(1.36837322e+00 2.50187020e-01 2.37844965e-19)	(-5.23566379e-02 1.33115645e+00 0.00000000e+00)
5.10000000e+00	p              	-7.45168428e-01	(-4.06193460e-02 -1.03340804e+00 -1.51960920e-17)	5.81009514e-01	(-1.03340804e+00 4.06193460e-02 0.00000000e+00)
5.10000000e+00	U              	(-1.19416704e-01 -6.97905919e-02 -4.03424640e-19)	(2.41396006e+00 9.50409361e-02 0.00000000e+00)	(1.36695676e+00 2.50568907e-01 2.37137187e-19)	(-5.23566379e-02 1.33115645e+00 0.00000000e+00)
5.15000000e+00	p              	-7.43369397e-01	(-4.06193460e-02 -1.03340804e+00 -1.51960920e-17)	5.80783912e-01	(-1.03340804e+00 4.06193460e-02 0.00000000e+00)
5.15000000e+00	U              	(-1.26080249e-01 -6.92305767e-02 -4.04551326e-19)	(2.41396006e+00 9.50409361e-02 0.00000000e+00)	(1.36555736e+00 2.50943287e-01 2.36440277e-19)	(-5.23566379e-02 1.33115645e+00 0.00000000e+00)
5.20000000e+00	p              	-7.41607727e-01	(-4.06193460e-02 -1.03340804e+00 -1.51960920e-17)	5.80550946e-01	(-1.03340804e+00 4.06193460e-02 0.00000000e+00)
5.20000000e+00	U              	(-1.32635413e-01 -6.86677234e-02 -4.05185161e-19)	(2.41396006e+00 9.50409361e-02 0.00000000e+00)	(1.36417492e+00 2.51310460e-01 2.35754755e-19)	(-5.23566379e-02 1.33115645e+00 0.00000000e+00)
5.25000000e+00	p              	-7.39866595e-01	(-4.06193460e-02 -1.03340804e+00 -1.51960920e-17)	5.80322057e-01	(-1.03340804e+00 -4.06193460e-02 0.00000000e+00)
5.25000000e+00	U              	(-1.39083850e-01 -6.81037841e-02 -4.05701573e-19)	(2.41396006e+00 9.50409361e-02 0.00000000e+00)	(1.36280927e+00 2.51670905e-01 2.35078851e-19)	(-5.23566379e-02 1.33115645e+00 0.00000000e+00)
5.30000000e+00	p              	-7.38162831e-01	(-4.06193460e-02 -1.03340804e+00 -1.51960920e-17)	5.80090970e-01	(-1.03340804e+00 4.06193460e-02 0.00000000e+00)
5.30000000e+00	U              	(-1.45424792e-01 -6.75389771e-02 -4.06118161e-19)	(2.41396006e+00 9.50409361e-02 0.00000000e+00)	(1.36145970e+00 2.52023806e-01 2.34419685e-19)	(-5.23566379e-02 1.33115645e+00 0.00000000e+00)
5.35000000e+00	p              	-7.36478438e-01	(-4.06193460e-02 -1.03340804e+00 -1.51960920e-17)	5.79863205e-01	(-1.03340804e+00 4.06193460e-02 0.00000000e+00)
5.35000000e+00	U              	(-1.51656745e-01 -6.69729343e-02 -4.06434850e-19)	(2.41396006e+00 9.50409361e-02 0.00000000e+00)	(1.36012569e+00 2.52368680e-01 2.33768628e-19)	(-5.23566379e-02 1.33115645e+00 0.00000000e+00)
5.40000000e+00	p              	-7.34804477e-01	(-4.06193460e-02 -1.03340804e+00 -1.51960920e-17)	5.79641472e-01	(-1.03340804e+00 4.06193460e-02 0.00000000e+00)
5.40000000e+00	U              	(-1.57778170e-01 -6.64050271e-02 -4.06649022e-19)	(2.41396006e+00 9.50409361e-02 0.00000000e+00)	(1.35880719e+00 2.52706272e-01 2.33121264e-19)	(-5.23566379e-02 1.33115645e+00 0.00000000e+00)
5.45000000e+00	p              	-7.33155662e-01	(-4.06193460e-02 -1.03340804e+00 -1.51960920e-17)	5.79420978e-01	(-1.03340804e+00 4.06193460e-02 0.00000000e+00)
5.45000000e+00	U              	(-1.63787514e-01 -6.58344078e-02 -4.06748636e-19)	(2.41396006e+00 9.50409361e-02 0.00000000e+00)	(1.35750400e+00 2.53036997e-01 2.32484831e-19)	(-5.23566379e-02 1.33115645e+00 0.00000000e+00)
5.50000000e+00	p              	-7.31530795e-01	(-4.06193460e-02 -1.03340804e+00 -1.51960920e-17)	5.79202047e-01	(-1.03340804e+00 4.06193460e-02 0.00000000e+00)
5.50000000e+00	U              	(-1.69685404e-01 -6.52609418e-02 -4.06795521e-19)	(2.41396006e+00 9.50409361e-02 0.00000000e+00)	(1.35621595e+00 2.53361068e-01 2.31858474e-19)	(-5.23566379e-02 1.33115645e+00 0.00000000e+00)
5.55000000e+00	p              	-7.29932386e-01	(-4.06193460e-02 -1.03340804e+00 -1.51960920e-17)	5.78982435e-01	(-1.03340804e+00 4.06193460e-02 0.00000000e+00)
5.55000000e+00	U              	(-1.75475079e-01 -6.46856281e-02 -4.06845848e-19)	(2.41396006e+00 9.50409361e-02 0.00000000e+00)	(1.35494292e+00 2.53678675e-01 2.31242062e-19)	(-5.23566379e-02 1.33115645e+00 0.00000000e+00)
5.60000000e+00	p              	-7.28374454e-01	(-4.06193460e-02 -1.03340804e+00 -1.51960920e-17)	5.78752495e-01	(-1.03340804e+00 4.06193460e-02 0.00000000e+00)
5.60000000e+00	U              	(-1.81159848e-01 -6.41100233e-02 -4.06869464e-19)	(2.41396006e+00 9.50409361e-02 0.00000000e+00)	(1.35368497e+00 2.53989938e-01 2.30636962e-19)	(-5.23566379e-02 1.33115645e+00 0.00000000e+00)
5.65000000e+00	p              	-7.26770201e-01	(-4.06193460e-02 -1.03340804e+00 -1.51960920e-17)	5.78567684e-01	(-1.03340804e+00 4.06193460e-02 0.00000000e+00)
5.65000000e+00	U              	(-1.86728264e-01 -6.35222222e-02 -4.06378426e-19)	(2.41396006e+00 9.50409361e-02 0.00000000e+00)	(1.35244102e+00 2.54295487e-01 2.30032291e-19)	(-5.23566379e-02 1.33115645e+00 0.00000000e+00)
5.70000000e+00	p              	-7.25222611e-01	(-4.06193460e-02 -1.03340804e+00 -1.51960920e-17)	5.78362491e-01	(-1.03340804e+00 4.06193460e-02 0.00000000e+00)
5.70000000e+00	U              	(-1.92207474e-01 -6.29187049e-02 -4.06802293e-19)	(2.41396006e+00 9.50409361e-02 0.00000000e+00)	(1.35121110e+00 2.54595329e-01 2.29441585e-19)	(-5.23566379e-02 1.33115645e+00 0.00000000e+00)
5.75000000e+00	p              	-7.23666571e-01	(-4.06193460e-02 -1.03340804e+00 -1.51960920e-17)	5.78177775e-01	(-1.03340804e+00 4.06193460e-02 0.00000000e+00)
5.75000000e+00	U              	(-1.97560340e-01 -6.23359639e-02 -4.05221937e-19)	(2.41396006e+00 9.50409361e-02 0.00000000e+00)	(1.34999475e+00 2.54889729e-01 2.28855998e-19)	(-5.23566379e-02 1.33115645e+00 0.00000000e+00)
5.80000000e+00	p              	-7.22160709e-01	(-4.06193460e-02 -1.03340804e+00 -1.51960920e-17)	5.77973005e-01	(-1.03340804e+00 4.06193460e-02 0.00000000e+00)
5.80000000e+00	U              	(-2.02797816e-01 -6.17644156e-02 -4.04538184e-19)	(2.41396006e+00 9.50409361e-02 0.00000000e+00)	(1.34879201e+00 2.55178741e-01 2.28281248e-19)	(-5.23566379e-02 1.33115645e+00 0.00000000e+00)
5.85000000e+00	p              	-7.20673965e-01	(-4.06193460e-02 -1.03340804e+00 -1.51960920e-17)	5.77770088e-01	(-1.03340804e+00 4.06193460e-02 0.00000000e+00)
5.85000000e+00	U              	(-2.07925139e-01 -6.12008687e-02 -4.03820837e-19)	(2.41396006e+00 9.50409361e-02 0.00000000e+00)	(1.34760280e+00 2.55462469e-01 2.27714644e-19)	(-5.23566379e-02 1.33115645e+00 0.00000000e+00)
5.90000000e+00	p              	-7.19204117e-01	(-4.06193460e-02 -1.03340804e+00 -1.51960920e-17)	5.77570225e-01	(-1.03340804e+00 4.06193460e-02 0.00000000e+00)
5.90000000e+00	U              	(-2.12945288e-01 -6.06445869e-02 -4.03037800e-19)	(2.41396006e+00 9.50409361e-02 0.00000000e+00)	(1.34642692e+00 2.55741024e-01 2.27155983e-19)	(-5.23566379e-02 1.33115645e+00 0.00000000e+00)
