# Field minima and maxima
# Time         	field          	min            	location(min)  	max            	location(max)  
5.00000000e-02	p              	-1.89248840e+01	(1.03340804e+00 -4.06193460e-02 2.61053336e-17)	2.21149509e+01	(-1.03340804e+00 4.06193460e-02 0.00000000e+00)
9.26000000e+01	U              	(-4.24327865e-01 1.06049731e-02 -3.52969570e-20)	(6.29820622e+00 1.16562877e-01 3.28082270e-17)	(1.15627712e+00 2.32160220e-01 4.83324826e-20)	(9.64424563e-01 2.09220894e+00 0.00000000e+00)
9.26500000e+01	p              	-3.46987334e-01	(-2.01798769e-01 -1.01443079e+00 0.00000000e+00)	5.45532248e-01	(-1.03340804e+00 -4.06193460e-02 0.00000000e+00)
9.26500000e+01	U              	(-4.23975569e-01 1.06044447e-02 -3.52598298e-20)	(6.29820622e+00 1.16562877e-01 3.28082270e-17)	(1.15627062e+00 2.32156862e-01 4.83353812e-20)	(9.64424563e-01 2.09220894e+00 0.00000000e+00)
9.27000000e+01	p              	-3.46979612e-01	(-2.01798769e-01 -1.01443079e+00 0.00000000e+00)	5.45533371e-01	(-1.03340804e+00 -4.06193460e-02 0.00000000e+00)
9.27000000e+01	U              	(-4.23623591e-01 1.06040981e-02 -3.52226990e-20)	(6.29820622e+00 1.16562877e-01 3.28082270e-17)	(1.15626414e+00 2.32153507e-01 4.83382662e-20)	(9.64424563e-01 2.09220894e+00 0.00000000e+00)
9.27500000e+01	p              	-3.46972006e-01	(-2.01798769e-01 -1.01443079e+00 0.00000000e+00)	5.45534380e-01	(-1.03340804e+00 -4.06193460e-02 0.00000000e+00)
9.27500000e+01	U              	(-4.23271933e-01 1.06039337e-02 -3.51853623e-20)	(6.29820622e+00 1.16562877e-01 3.28082270e-17)	(1.15625766e+00 2.32150158e-01 4.83411392e-20)	(9.64424563e-01 2.09220894e+00 0.00000000e+00)
9.28000000e+01	p              	-3.46964365e-01	(-2.01798769e-01 -1.01443079e+00 0.00000000e+00)	5.45535333e-01	(-1.03340804e+00 -4.06193460e-02 0.00000000e+00)
9.28000000e+01	U              	(-4.22920615e-01 1.06039527e-02 -3.51476053e-20)	(6.29820622e+00 1.16562877e-01 3.28082270e-17)	(1.15625119e+00 2.32146817e-01 4.83439547e-20)	(9.64424563e-01 2.09220894e+00 0.00000000e+00)
9.28500000e+01	p              	-3.46959692e-01	(-2.01798769e-01 -1.01443079e+00 0.00000000e+00)	5.45533926e-01	(-1.03340804e+00 -4.06193460e-02 0.00000000e+00)
9.28500000e+01	U              	(-4.22569573e-01 1.06041511e-02 -3.51113952e-20)	(6.29820622e+00 1.16562877e-01 3.28082270e-17)	(1.15624474e+00 2.32143469e-01 4.83470679e-20)	(9.64424563e-01 2.09220894e+00 0.00000000e+00)
9.29000000e+01	p              	-3.46957463e-01	(-2.01798769e-01 -1.01443079e+00 0.00000000e+00)	5.45529790e-01	(-1.03340804e+00 -4.06193460e-02 0.00000000e+00)
9.29000000e+01	U              	(-4.22218820e-01 1.06045283e-02 -3.50743237e-20)	(6.29820622e+00 1.16562877e-01 3.28082270e-17)	(1.15623831e+00 2.32140120e-01 4.83499938e-20)	(9.64424563e-01 2.09220894e+00 0.00000000e+00)
9.29500000e+01	p              	-3.46953789e-01	(-2.01798769e-01 -1.01443079e+00 0.00000000e+00)	5.45527139e-01	(-1.03340804e+00 -4.06193460e-02 0.00000000e+00)
9.29500000e+01	U              	(-4.21868366e-01 1.06050797e-02 -3.50368509e-20)	(6.29820622e+00 1.16562877e-01 3.28082270e-17)	(1.15623190e+00 2.32136769e-01 4.83529438e-20)	(9.64424563e-01 2.09220894e+00 0.00000000e+00)
9.30000000e+01	p              	-3.46930362e-01	(-2.01798769e-01 -1.01443079e+00 0.00000000e+00)	5.45543822e-01	(-1.03340804e+00 -4.06193460e-02 0.00000000e+00)
9.30000000e+01	U              	(-4.21518280e-01 1.06057980e-02 -3.49974211e-20)	(6.29820622e+00 1.16562877e-01 3.28082270e-17)	(1.15622548e+00 2.32133424e-01 4.83558409e-20)	(9.64424563e-01 2.09220894e+00 0.00000000e+00)
9.30500000e+01	p              	-3.46907824e-01	(-2.01798769e-01 -1.01443079e+00 0.00000000e+00)	5.45559492e-01	(-1.03340804e+00 4.06193460e-02 0.00000000e+00)
9.30500000e+01	U              	(-4.21168571e-01 1.06066948e-02 -3.49588806e-20)	(6.29820622e+00 1.16562877e-01 3.28082270e-17)	(1.15621907e+00 2.32130092e-01 4.83584732e-20)	(9.64424563e-01 2.09220894e+00 0.00000000e+00)
9.31000000e+01	p              	-3.46901592e-01	(-2.01798769e-01 -1.01443079e+00 0.00000000e+00)	5.45559677e-01	(-1.03340804e+00 4.06193460e-02 0.00000000e+00)
9.31000000e+01	U              	(-4.20819224e-01 1.06077339e-02 -3.49191186e-20)	(6.29820622e+00 1.16562877e-01 3.28082270e-17)	(1.15621265e+00 2.32126760e-01 4.83615632e-20)	(9.64424563e-01 2.09220894e+00 0.00000000e+00)
9.31500000e+01	p              	-3.46893159e-01	(-2.01798769e-01 -1.01443079e+00 0.00000000e+00)	5.45561304e-01	(-1.03340804e+00 4.06193460e-02 0.00000000e+00)
9.31500000e+01	U              	(-4.20470188e-01 1.06089864e-02 -3.48839920e-20)	(6.29820622e+00 1.16562877e-01 3.28082270e-17)	(1.15620625e+00 2.32123435e-01 4.83642693e-20)	(9.64424563e-01 2.09220894e+00 0.00000000e+00)
9.32000000e+01	p              	-3.46884550e-01	(-2.01798769e-01 -1.01443079e+00 0.00000000e+00)	5.45562998e-01	(-1.03340804e+00 4.06193460e-02 0.00000000e+00)
9.32000000e+01	U              	(-4.20121458e-01 1.06104811e-02 -3.48486662e-20)	(6.29820622e+00 1.16562877e-01 3.28082270e-17)	(1.15619985e+00 2.32120122e-01 4.83669365e-20)	(9.64424563e-01 2.09220894e+00 0.00000000e+00)
9.32500000e+01	p              	-3.46877690e-01	(-2.01798769e-01 -1.01443079e+00 0.00000000e+00)	5.45563563e-01	(-1.03340804e+00 4.06193460e-02 0.00000000e+00)
9.32500000e+01	U              	(-4.19773034e-01 1.06121723e-02 -3.48109316e-20)	(6.29820622e+00 1.16562877e-01 3.28082270e-17)	(1.15619347e+00 2.32116812e-01 4.83698758e-20)	(9.64424563e-01 2.09220894e+00 0.00000000e+00)
9.33000000e+01	p              	-3.46870608e-01	(-2.01798769e-01 -1.01443079e+00 0.00000000e+00)	5.45564415e-01	(-1.03340804e+00 4.06193460e-02 0.00000000e+00)
9.33000000e+01	U              	(-4.19424925e-01 1.06140458e-02 -3.47729863e-20)	(6.29820622e+00 1.16562877e-01 3.28082270e-17)	(1.15618711e+00 2.32113500e-01 4.83728315e-20)	(9.64424563e-01 2.09220894e+00 0.00000000e+00)
9.33500000e+01	p              	-3.46863047e-01	(-2.01798769e-01 -1.01443079e+00 0.00000000e+00)	5.45565626e-01	(-1.03340804e+00 4.06193460e-02 0.00000000e+00)
9.33500000e+01	U              	(-4.19077144e-01 1.06160947e-02 -3.47346161e-20)	(6.29820622e+00 1.16562877e-01 3.28082270e-17)	(1.15618076e+00 2.32110189e-01 4.83757224e-20)	(9.64424563e-01 2.09220894e+00 0.00000000e+00)
9.34000000e+01	p              	-3.46855263e-01	(-2.01798769e-01 -1.01443079e+00 0.00000000e+00)	5.45567029e-01	(-1.03340804e+00 4.06193460e-02 0.00000000e+00)
9.34000000e+01	U              	(-4.18729698e-01 1.06183174e-02 -3.46961801e-20)	(6.29820622e+00 1.16562877e-01 3.28082270e-17)	(1.15617441e+00 2.32106880e-01 4.83786035e-20)	(9.64424563e-01 2.09220894e+00 0.00000000e+00)
9.34500000e+01	p              	-3.46847503e-01	(-2.01798769e-01 -1.01443079e+00 0.00000000e+00)	5.45568433e-01	(-1.03340804e+00 4.06193460e-02 0.00000000e+00)
9.34500000e+01	U              	(-4.18382589e-01 1.06207173e-02 -3.46578441e-20)	(6.29820622e+00 1.16562877e-01 3.28082270e-17)	(1.15616808e+00 2.32103572e-01 4.83814730e-20)	(9.64424563e-01 2.09220894e+00 0.00000000e+00)
9.35000000e+01	p              	-3.46840059e-01	(-2.01798769e-01 -1.01443079e+00 0.00000000e+00)	5.45569603e-01	(-1.03340804e+00 4.06193460e-02 0.00000000e+00)
9.35000000e+01	U              	(-4.18035819e-01 1.06232996e-02 -3.46196082e-20)	(6.29820622e+00 1.16562877e-01 3.28082270e-17)	(1.15616176e+00 2.32100267e-01 4.83843348e-20)	(9.64424563e-01 2.09220894e+00 0.00000000e+00)
9.35500000e+01	p              	-3.46832390e-01	(-2.01798769e-01 -1.01443079e+00 0.00000000e+00)	5.45570911e-01	(-1.03340804e+00 4.06193460e-02 0.00000000e+00)
9.35500000e+01	U              	(-4.17689394e-01 1.06260699e-02 -3.45813040e-20)	(6.29820622e+00 1.16562877e-01 3.28082270e-17)	(1.15615545e+00 2.32096965e-01 4.83871666e-20)	(9.64424563e-01 2.09220894e+00 0.00000000e+00)
9.36000000e+01	p              	-3.46824263e-01	(-2.01798769e-01 -1.01443079e+00 0.00000000e+00)	5.45572405e-01	(-1.03340804e+00 4.06193460e-02 0.00000000e+00)
9.36000000e+01	U              	(-4.17343325e-01 1.06290315e-02 -3.45428291e-20)	(6.29820622e+00 1.16562877e-01 3.28082270e-17)	(1.15614915e+00 2.32093670e-01 4.83898915e-20)	(9.64424563e-01 2.09220894e+00 0.00000000e+00)
9.36500000e+01	p              	-3.46817242e-01	(-2.01798769e-01 -1.01443079e+00 0.00000000e+00)	5.45573861e-01	(-1.03340804e+00 4.06193460e-02 0.00000000e+00)
9.36500000e+01	U              	(-4.16997559e-01 1.06321216e-02 -3.45030372e-20)	(6.29820622e+00 1.16562877e-01 3.28082270e-17)	(1.15614286e+00 2.32090366e-01 4.83931003e-20)	(9.64424563e-01 2.09220894e+00 0.00000000e+00)
9.37000000e+01	p              	-3.46809063e-01	(-2.01798769e-01 -1.01443079e+00 0.00000000e+00)	5.45576005e-01	(-1.03340804e+00 4.06193460e-02 0.00000000e+00)
9.37000000e+01	U              	(-4.16652110e-01 1.06353261e-02 -3.44627106e-20)	(6.29820622e+00 1.16562877e-01 3.28082270e-17)	(1.15613658e+00 2.32087056e-01 4.83960861e-20)	(9.64424563e-01 2.09220894e+00 0.00000000e+00)
9.37500000e+01	p              	-3.46801097e-01	(-2.01798769e-01 -1.01443079e+00 0.00000000e+00)	5.45577684e-01	(-1.03340804e+00 4.06193460e-02 0.00000000e+00)
9.37500000e+01	U              	(-4.16307001e-01 1.06386796e-02 -3.44234514e-20)	(6.29820622e+00 1.16562877e-01 3.28082270e-17)	(1.15613031e+00 2.32083745e-01 4.83989630e-20)	(9.64424563e-01 2.09220894e+00 0.00000000e+00)
9.38000000e+01	p              	-3.46793554e-01	(-2.01798769e-01 -1.01443079e+00 0.00000000e+00)	5.45579074e-01	(-1.03340804e+00 4.06193460e-02 0.00000000e+00)
9.38000000e+01	U              	(-4.15962251e-01 1.06421835e-02 -3.43833868e-20)	(6.29820622e+00 1.16562877e-01 3.28082270e-17)	(1.15612405e+00 2.32080434e-01 4.84018761e-20)	(9.64424563e-01 2.09220894e+00 0.00000000e+00)
9.38500000e+01	p              	-3.46785641e-01	(-2.01798769e-01 -1.01443079e+00 0.00000000e+00)	5.45580678e-01	(-1.03340804e+00 4.06193460e-02 0.00000000e+00)
9.38500000e+01	U              	(-4.15617843e-01 1.06458751e-02 -3.43454598e-20)	(6.29820622e+00 1.16562877e-01 3.28082270e-17)	(1.15611780e+00 2.32077124e-01 4.84046711e-20)	(9.64424563e-01 2.09220894e+00 0.00000000e+00)
9.39000000e+01	p              	-3.46776273e-01	(-2.01798769e-01 -1.01443079e+00 0.00000000e+00)	5.45583267e-01	(-1.03340804e+00 4.06193460e-02 0.00000000e+00)
9.39000000e+01	U              	(-4.15273755e-01 1.06497838e-02 -3.43085487e-20)	(6.29820622e+00 1.16562877e-01 3.28082270e-17)	(1.15611156e+00 2.32073826e-01 4.84073026e-20)	(9.64424563e-01 2.09220894e+00 0.00000000e+00)
9.39500000e+01	p              	-3.46769310e-01	(-2.01798769e-01 -1.01443079e+00 0.00000000e+00)	5.45584190e-01	(-1.03340804e+00 4.06193460e-02 0.00000000e+00)
9.39500000e+01	U              	(-4.14929982e-01 1.06539054e-02 -3.42709025e-20)	(6.29820622e+00 1.16562877e-01 3.28082270e-17)	(1.15610534e+00 2.32070526e-01 4.84102411e-20)	(9.64424563e-01 2.09220894e+00 0.00000000e+00)
9.40000000e+01	p              	-3.46761012e-01	(-2.01798769e-01 -1.01443079e+00 0.00000000e+00)	5.45586071e-01	(-1.03340804e+00 4.06193460e-02 0.00000000e+00)
9.40000000e+01	U              	(-4.14586546e-01 1.06582307e-02 -3.42322550e-20)	(6.29820622e+00 1.16562877e-01 3.28082270e-17)	(1.15609914e+00 2.32067231e-01 4.84130233e-20)	(9.64424563e-01 2.09220894e+00 0.00000000e+00)
9.40500000e+01	p              	-3.46752406e-01	(-2.01798769e-01 -1.01443079e+00 0.00000000e+00)	5.45588164e-01	(-1.03340804e+00 4.06193460e-02 0.00000000e+00)
9.40500000e+01	U              	(-4.14243458e-01 1.06627641e-02 -3.41937833e-20)	(6.29820622e+00 1.16562877e-01 3.28082270e-17)	(1.15609294e+00 2.32063941e-01 4.84157802e-20)	(9.64424563e-01 2.09220894e+00 0.00000000e+00)
9.41000000e+01	p              	-3.46744712e-01	(-2.01798769e-01 -1.01443079e+00 0.00000000e+00)	5.45589741e-01	(-1.03340804e+00 4.06193460e-02 0.00000000e+00)
9.41000000e+01	U              	(-4.13900732e-01 1.06675051e-02 -3.41548381e-20)	(6.29820622e+00 1.16562877e-01 3.28082270e-17)	(1.15608675e+00 2.32060655e-01 4.84186379e-20)	(9.64424563e-01 2.09220894e+00 0.00000000e+00)
9.41500000e+01	p              	-3.46737429e-01	(-2.01798769e-01 -1.01443079e+00 0.00000000e+00)	5.45590911e-01	(-1.03340804e+00 4.06193460e-02 0.00000000e+00)
9.41500000e+01	U              	(-4.13558347e-01 1.06723773e-02 -3.41133524e-20)	(6.29820622e+00 1.16562877e-01 3.28082270e-17)	(1.15608058e+00 2.32057369e-01 4.84214928e-20)	(9.64424563e-01 2.09220894e+00 0.00000000e+00)
9.42000000e+01	p              	-3.46730181e-01	(-2.01798769e-01 -1.01443079e+00 0.00000000e+00)	5.45592246e-01	(-1.03340804e+00 4.06193460e-02 0.00000000e+00)
9.42000000e+01	U              	(-4.13216306e-01 1.06774106e-02 -3.40738444e-20)	(6.29820622e+00 1.16562877e-01 3.28082270e-17)	(1.15607442e+00 2.32054080e-01 4.84244588e-20)	(9.64424563e-01 2.09220894e+00 0.00000000e+00)
9.42500000e+01	p              	-3.46721556e-01	(-2.01798769e-01 -1.01443079e+00 0.00000000e+00)	5.45594519e-01	(-1.03340804e+00 4.06193460e-02 0.00000000e+00)
9.42500000e+01	U              	(-4.12874626e-01 1.06826106e-02 -3.40336297e-20)	(6.29820622e+00 1.16562877e-01 3.28082270e-17)	(1.15606826e+00 2.32050793e-01 4.84272711e-20)	(9.64424563e-01 2.09220894e+00 0.00000000e+00)
9.43000000e+01	p              	-3.46715276e-01	(-2.01798769e-01 -1.01443079e+00 0.00000000e+00)	5.45594943e-01	(-1.03340804e+00 4.06193460e-02 0.00000000e+00)
9.43000000e+01	U              	(-4.12533324e-01 1.06879549e-02 -3.39920434e-20)	(6.29820622e+00 1.16562877e-01 3.28082270e-17)	(1.15606212e+00 2.32047504e-01 4.84301906e-20)	(9.64424563e-01 2.09220894e+00 0.00000000e+00)
9.43500000e+01	p              	-3.46706453e-01	(-2.01798769e-01 -1.01443079e+00 0.00000000e+00)	5.45597178e-01	(-1.03340804e+00 4.06193460e-02 0.00000000e+00)
9.43500000e+01	U              	(-4.12192365e-01 1.06935246e-02 -3.39551461e-20)	(6.29820622e+00 1.16562877e-01 3.28082270e-17)	(1.15605599e+00 2.32044221e-01 4.84328622e-20)	(9.64424563e-01 2.09220894e+00 0.00000000e+00)
9.44000000e+01	p              	-3.46700014e-01	(-2.01798769e-01 -1.01443079e+00 0.00000000e+00)	5.45598407e-01	(-1.03340804e+00 4.06193460e-02 0.00000000e+00)
9.44000000e+01	U              	(-4.11851709e-01 1.06992140e-02 -3.39133575e-20)	(6.29820622e+00 1.16562877e-01 3.28082270e-17)	(1.15604989e+00 2.32040926e-01 4.84360344e-20)	(9.64424563e-01 2.09220894e+00 0.00000000e+00)
9.44500000e+01	p              	-3.46692076e-01	(-2.01798769e-01 -1.01443079e+00 0.00000000e+00)	5.45600283e-01	(-1.03340804e+00 4.06193460e-02 0.00000000e+00)
9.44500000e+01	U              	(-4.11511386e-01 1.07050431e-02 -3.38726471e-20)	(6.29820622e+00 1.16562877e-01 3.28082270e-17)	(1.15604380e+00 2.32037628e-01 4.84389014e-20)	(9.64424563e-01 2.09220894e+00 0.00000000e+00)
9.45000000e+01	p              	-3.46684327e-01	(-2.01798769e-01 -1.01443079e+00 0.00000000e+00)	5.45601931e-01	(-1.03340804e+00 4.06193460e-02 0.00000000e+00)
9.45000000e+01	U              	(-4.11171414e-01 1.07110301e-02 -3.38321466e-20)	(6.29820622e+00 1.16562877e-01 3.28082270e-17)	(1.15603772e+00 2.32034329e-01 4.84417503e-20)	(9.64424563e-01 2.09220894e+00 0.00000000e+00)
9.45500000e+01	p              	-3.46676670e-01	(-2.01798769e-01 -1.01443079e+00 0.00000000e+00)	5.45603483e-01	(-1.03340804e+00 4.06193460e-02 0.00000000e+00)
9.45500000e+01	U              	(-4.10831802e-01 1.07171831e-02 -3.37915933e-20)	(6.29820622e+00 1.16562877e-01 3.28082270e-17)	(1.15603165e+00 2.32031031e-01 4.84445884e-20)	(9.64424563e-01 2.09220894e+00 0.00000000e+00)
9.46000000e+01	p              	-3.46669181e-01	(-2.01798769e-01 -1.01443079e+00 0.00000000e+00)	5.45604887e-01	(-1.03340804e+00 4.06193460e-02 0.00000000e+00)
9.46000000e+01	U              	(-4.10492556e-01 1.07235116e-02 -3.37510930e-20)	(6.29820622e+00 1.16562877e-01 3.28082270e-17)	(1.15602559e+00 2.32027734e-01 4.84474287e-20)	(9.64424563e-01 2.09220894e+00 0.00000000e+00)
9.46500000e+01	p              	-3.46661947e-01	(-2.01798769e-01 -1.01443079e+00 0.00000000e+00)	5.45606048e-01	(-1.03340804e+00 4.06193460e-02 0.00000000e+00)
9.46500000e+01	U              	(-4.10153696e-01 1.07300369e-02 -3.37108936e-20)	(6.29820622e+00 1.16562877e-01 3.28082270e-17)	(1.15601954e+00 2.32024438e-01 4.84502677e-20)	(9.64424563e-01 2.09220894e+00 0.00000000e+00)
9.47000000e+01	p              	-3.46655351e-01	(-2.01798769e-01 -1.01443079e+00 0.00000000e+00)	5.45606675e-01	(-1.03340804e+00 4.06193460e-02 0.00000000e+00)
9.47000000e+01	U              	(-4.09815154e-01 1.07366767e-02 -3.36687297e-20)	(6.29820622e+00 1.16562877e-01 3.28082270e-17)	(1.15601351e+00 2.32021142e-01 4.84531405e-20)	(9.64424563e-01 2.09220894e+00 0.00000000e+00)
9.47500000e+01	p              	-3.46650757e-01	(-2.01798769e-01 -1.01443079e+00 0.00000000e+00)	5.45605325e-01	(-1.03340804e+00 4.06193460e-02 0.00000000e+00)
9.47500000e+01	U              	(-4.09476948e-01 1.07434628e-02 -3.36279341e-20)	(6.29820622e+00 1.16562877e-01 3.28082270e-17)	(1.15600748e+00 2.32017844e-01 4.84560113e-20)	(9.64424563e-01 2.09220894e+00 0.00000000e+00)
9.48000000e+01	p              	-3.46642853e-01	(-2.01798769e-01 -1.01443079e+00 0.00000000e+00)	5.45607050e-01	(-1.03340804e+00 4.06193460e-02 0.00000000e+00)
9.48000000e+01	U              	(-4.09139104e-01 1.07504205e-02 -3.35871494e-20)	(6.29820622e+00 1.16562877e-01 3.28082270e-17)	(1.15600148e+00 2.32014549e-01 4.84587801e-20)	(9.64424563e-01 2.09220894e+00 0.00000000e+00)
9.48500000e+01	p              	-3.46623031e-01	(-2.01798769e-01 -1.01443079e+00 0.00000000e+00)	5.45620622e-01	(-1.03340804e+00 4.06193460e-02 0.00000000e+00)
9.48500000e+01	U              	(-4.08801671e-01 1.07575236e-02 -3.35437750e-20)	(6.29820622e+00 1.16562877e-01 3.28082270e-17)	(1.15599547e+00 2.32011260e-01 4.84615731e-20)	(9.64424563e-01 2.09220894e+00 0.00000000e+00)
9.49000000e+01	p              	-3.46615676e-01	(-2.01798769e-01 -1.01443079e+00 0.00000000e+00)	5.45622160e-01	(-1.03340804e+00 4.06193460e-02 0.00000000e+00)
9.49000000e+01	U              	(-4.08464606e-01 1.07647554e-02 -3.35015341e-20)	(6.29820622e+00 1.16562877e-01 3.28082270e-17)	(1.15598947e+00 2.32007969e-01 4.84645112e-20)	(9.64424563e-01 2.09220894e+00 0.00000000e+00)
9.49500000e+01	p              	-3.46608439e-01	(-2.01798769e-01 -1.01443079e+00 0.00000000e+00)	5.45623406e-01	(-1.03340804e+00 4.06193460e-02 0.00000000e+00)
9.49500000e+01	U              	(-4.08127906e-01 1.07721311e-02 -3.34597779e-20)	(6.29820622e+00 1.16562877e-01 3.28082270e-17)	(1.15598347e+00 2.32004678e-01 4.84673533e-20)	(9.64424563e-01 2.09220894e+00 0.00000000e+00)
9.50000000e+01	p              	-3.46601605e-01	(-2.01798769e-01 -1.01443079e+00 0.00000000e+00)	5.45624297e-01	(-1.03340804e+00 4.06193460e-02 0.00000000e+00)
9.50000000e+01	U              	(-4.07791573e-01 1.07796552e-02 -3.34178377e-20)	(6.29820622e+00 1.16562877e-01 3.28082270e-17)	(1.15597749e+00 2.32001385e-01 4.84702176e-20)	(9.64424563e-01 2.09220894e+00 0.00000000e+00)
9.50500000e+01	p              	-3.46594844e-01	(-2.01798769e-01 -1.01443079e+00 0.00000000e+00)	5.45625127e-01	(-1.03340804e+00 4.06193460e-02 0.00000000e+00)
9.50500000e+01	U              	(-4.07455613e-01 1.07873306e-02 -3.33757370e-20)	(6.29820622e+00 1.16562877e-01 3.28082270e-17)	(1.15597153e+00 2.31998092e-01 4.84730803e-20)	(9.64424563e-01 2.09220894e+00 0.00000000e+00)
9.51000000e+01	p              	-3.46588432e-01	(-2.01798769e-01 -1.01443079e+00 0.00000000e+00)	5.45625630e-01	(-1.03340804e+00 4.06193460e-02 0.00000000e+00)
9.51000000e+01	U              	(-4.07120039e-01 1.07951647e-02 -3.33334741e-20)	(6.29820622e+00 1.16562877e-01 3.28082270e-17)	(1.15596557e+00 2.31994797e-01 4.84759467e-20)	(9.64424563e-01 2.09220894e+00 0.00000000e+00)
9.51500000e+01	p              	-3.46583388e-01	(-2.01798769e-01 -1.01443079e+00 0.00000000e+00)	5.45624819e-01	(-1.03340804e+00 4.06193460e-02 0.00000000e+00)
9.51500000e+01	U              	(-4.06784979e-01 1.08032346e-02 -3.32909801e-20)	(6.29820622e+00 1.16562877e-01 3.28082270e-17)	(1.15595964e+00 2.31991499e-01 4.84788273e-20)	(9.64424563e-01 2.09220894e+00 0.00000000e+00)
9.52000000e+01	p              	-3.46578259e-01	(-2.01798769e-01 -1.01443079e+00 0.00000000e+00)	5.45624173e-01	(-1.03340804e+00 4.06193460e-02 0.00000000e+00)
9.52000000e+01	U              	(-4.06450115e-01 1.08113400e-02 -3.32486273e-20)	(6.29820622e+00 1.16562877e-01 3.28082270e-17)	(1.15595371e+00 2.31988198e-01 4.84817356e-20)	(9.64424563e-01 2.09220894e+00 0.00000000e+00)
9.52500000e+01	p              	-3.46558103e-01	(-2.01798769e-01 -1.01443079e+00 0.00000000e+00)	5.45637930e-01	(-1.03340804e+00 4.06193460e-02 0.00000000e+00)
9.52500000e+01	U              	(-4.06115581e-01 1.08195494e-02 -3.32054742e-20)	(6.29820622e+00 1.16562877e-01 3.28082270e-17)	(1.15594779e+00 2.31984904e-01 4.84844227e-20)	(9.64424563e-01 2.09220894e+00 0.00000000e+00)
9.53000000e+01	p              	-3.46549519e-01	(-2.01798769e-01 -1.01443079e+00 0.00000000e+00)	5.45640672e-01	(-1.03340804e+00 4.06193460e-02 0.00000000e+00)
9.53000000e+01	U              	(-4.05781414e-01 1.08278681e-02 -3.31615961e-20)	(6.29820622e+00 1.16562877e-01 3.28082270e-17)	(1.15594188e+00 2.31981609e-01 4.84873160e-20)	(9.64424563e-01 2.09220894e+00 0.00000000e+00)
9.53500000e+01	p              	-3.46540680e-01	(-2.01798769e-01 -1.01443079e+00 0.00000000e+00)	5.45643669e-01	(-1.03340804e+00 4.06193460e-02 0.00000000e+00)
9.53500000e+01	U              	(-4.05447658e-01 1.08362871e-02 -3.31164349e-20)	(6.29820622e+00 1.16562877e-01 3.28082270e-17)	(1.15593597e+00 2.31978315e-01 4.84901927e-20)	(9.64424563e-01 2.09220894e+00 0.00000000e+00)
9.54000000e+01	p              	-3.46532912e-01	(-2.01798769e-01 -1.01443079e+00 0.00000000e+00)	5.45645513e-01	(-1.03340804e+00 4.06193460e-02 0.00000000e+00)
