# Force coefficients
# liftDir       : (0.00000000e+00 1.00000000e+00 0.00000000e+00)
# dragDir       : (1.00000000e+00 0.00000000e+00 0.00000000e+00)
# pitchAxis     : (0.00000000e+00 0.00000000e+00 1.00000000e+00)
# magUInf       : 1.00000000e+00
# lRef          : 1.00000000e+00
# Aref          : 2.00000000e+00
# CofR          : (0.00000000e+00 0.00000000e+00 0.00000000e+00)
# Time          	Cm              	Cd              	Cl              	Cl(f)           	Cl(r)           
163.9           	1.27174167e-10	1.97488786e+00	3.46259457e-08	1.74401470e-08	1.71857987e-08
163.95          	1.56268481e-10	1.97488774e+00	-1.70794302e-08	-8.38344661e-09	-8.69598357e-09
164             	2.20561775e-11	1.97488790e+00	-6.49465411e-09	-3.22527088e-09	-3.26938323e-09
164.05          	3.89400357e-10	1.97488771e+00	1.52708810e-08	8.02484088e-09	7.24604016e-09
164.1           	1.61108978e-10	1.97488789e+00	-5.31404045e-08	-2.64090933e-08	-2.67313112e-08
164.15          	4.74663119e-10	1.97488771e+00	4.83480868e-08	2.46487065e-08	2.36993803e-08
164.2           	2.54143039e-10	1.97488787e+00	-6.69362080e-08	-3.32139610e-08	-3.37222470e-08
164.25          	4.79679129e-10	1.97488767e+00	1.23841725e-07	6.24005417e-08	6.14411834e-08
164.3           	-1.11124707e-10	1.97488787e+00	-9.79839631e-08	-4.91031063e-08	-4.88808568e-08
164.35          	4.35075795e-11	1.97488768e+00	1.34371566e-07	6.72292908e-08	6.71422756e-08
164.4           	-4.00853869e-10	1.97488785e+00	-1.16033121e-07	-5.84174142e-08	-5.76157065e-08
164.45          	-1.72796150e-10	1.97488769e+00	1.28952494e-07	6.43034508e-08	6.46490431e-08
164.5           	-4.73761255e-10	1.97488784e+00	-1.96481542e-07	-9.87145323e-08	-9.77670098e-08
164.55          	6.03498102e-11	1.97488770e+00	1.55559235e-07	7.78399672e-08	7.77192676e-08
164.6           	-1.29386061e-10	1.97488779e+00	-1.52036756e-07	-7.61477640e-08	-7.58889919e-08
164.65          	2.08903629e-10	1.97488772e+00	2.13275180e-07	1.06846493e-07	1.06428686e-07
164.7           	-1.30631192e-10	1.97488776e+00	-1.58595124e-07	-7.94281933e-08	-7.91669309e-08
164.75          	7.61102249e-11	1.97488774e+00	1.39379732e-07	6.97659761e-08	6.96137556e-08
164.8           	-1.83160521e-11	1.97488772e+00	-9.65969288e-08	-4.83167804e-08	-4.82801483e-08
164.85          	1.40376800e-10	1.97488775e+00	8.99694570e-08	4.51251053e-08	4.48443517e-08
164.9           	1.46395174e-10	1.97488768e+00	-1.00910084e-07	-5.03086469e-08	-5.06014372e-08
164.95          	5.22159569e-11	1.97488777e+00	6.86017025e-08	3.43530672e-08	3.42486353e-08
165             	8.52180748e-11	1.97488765e+00	-3.23292490e-08	-1.60794064e-08	-1.62498426e-08
165.05          	-2.57278387e-11	1.97488778e+00	1.13658809e-08	5.65721261e-09	5.70866828e-09
165.1           	5.09752086e-11	1.97488764e+00	4.72697820e-09	2.41446431e-09	2.31251389e-09
165.15          	-2.35850014e-10	1.97488780e+00	-3.27945048e-08	-1.66331024e-08	-1.61614024e-08
165.2           	1.51582052e-10	1.97488762e+00	2.64845933e-08	1.33938787e-08	1.30907146e-08
165.25          	-2.86892293e-11	1.97488779e+00	-6.36231385e-08	-3.18402585e-08	-3.17828800e-08
165.3           	2.94529372e-10	1.97488762e+00	6.08258978e-08	3.07074783e-08	3.01184195e-08
165.35          	9.25890761e-11	1.97488778e+00	-7.85070032e-08	-3.91609125e-08	-3.93460907e-08
165.4           	3.35945131e-10	1.97488759e+00	1.51132869e-07	7.59023797e-08	7.52304894e-08
165.45          	-2.57865758e-10	1.97488778e+00	-1.24394210e-07	-6.24549707e-08	-6.19392392e-08
165.5           	-5.11427998e-11	1.97488760e+00	1.51498158e-07	7.56979360e-08	7.58002216e-08
165.55          	-4.90757192e-10	1.97488777e+00	-2.36291905e-07	-1.18636710e-07	-1.17655195e-07
165.6           	1.41642052e-10	1.97488759e+00	1.85154660e-07	9.27189721e-08	9.24356880e-08
165.65          	-1.39575731e-10	1.97488773e+00	-1.93314914e-07	-9.67970327e-08	-9.65178812e-08
165.7           	2.73539962e-10	1.97488763e+00	1.51501151e-07	7.60241154e-08	7.54770355e-08
165.75          	3.01779794e-11	1.97488769e+00	-1.49549989e-07	-7.47448168e-08	-7.48051727e-08
165.8           	2.91141704e-10	1.97488765e+00	1.99129053e-07	9.98556683e-08	9.92733849e-08
165.85          	1.29846729e-11	1.97488766e+00	-1.44358087e-07	-7.21660590e-08	-7.21920283e-08
165.9           	1.78075677e-10	1.97488767e+00	1.21813943e-07	6.10850470e-08	6.07288957e-08
165.95          	1.37970196e-10	1.97488763e+00	-8.26839446e-08	-4.12040021e-08	-4.14799425e-08
166             	2.53808000e-10	1.97488768e+00	7.15043753e-08	3.60059956e-08	3.54983796e-08
166.05          	2.98357805e-10	1.97488758e+00	-7.47374462e-08	-3.70703653e-08	-3.76670809e-08
166.1           	9.91508458e-11	1.97488770e+00	4.84868726e-08	2.43425871e-08	2.41442854e-08
166.15          	1.52509799e-10	1.97488756e+00	-9.33422417e-09	-4.51460229e-09	-4.81962188e-09
166.2           	-2.36079414e-11	1.97488770e+00	-7.30936920e-09	-3.67829254e-09	-3.63107666e-09
166.25          	8.21398751e-11	1.97488755e+00	2.33511162e-08	1.17576980e-08	1.15934182e-08
166.3           	-2.08094926e-10	1.97488773e+00	-6.41600230e-08	-3.22881064e-08	-3.18719166e-08
166.35          	2.34181364e-10	1.97488752e+00	5.46420992e-08	2.75552310e-08	2.70868682e-08
166.4           	1.68810304e-11	1.97488772e+00	-9.15865739e-08	-4.57764059e-08	-4.58101680e-08
166.45          	3.33523206e-10	1.97488752e+00	8.39600267e-08	4.23135366e-08	4.16464901e-08
166.5           	8.02590048e-11	1.97488770e+00	-1.09535783e-07	-5.46876324e-08	-5.48481504e-08
166.55          	3.80057333e-10	1.97488749e+00	1.87563663e-07	9.41618888e-08	9.34017742e-08
166.6           	-2.68919357e-10	1.97488770e+00	-1.49430888e-07	-7.49843632e-08	-7.44465245e-08
166.65          	-2.82728017e-11	1.97488751e+00	1.71992097e-07	8.59677758e-08	8.60243214e-08
166.7           	-4.52240422e-10	1.97488766e+00	-1.39205479e-07	-7.00549798e-08	-6.91504990e-08
166.75          	-1.68128822e-10	1.97488753e+00	1.44477738e-07	7.20707400e-08	7.24069977e-08
166.8           	-4.23421449e-10	1.97488764e+00	-2.01896937e-07	-1.01371890e-07	-1.00525047e-07
166.85          	6.15366237e-11	1.97488754e+00	1.59509927e-07	7.98165001e-08	7.96934268e-08
166.9           	-8.95984457e-11	1.97488760e+00	-1.43954020e-07	-7.20666086e-08	-7.18874117e-08
166.95          	1.82110351e-10	1.97488757e+00	2.02040067e-07	1.01202144e-07	1.00837923e-07
167             	-5.98444091e-11	1.97488757e+00	-1.47635510e-07	-7.38775995e-08	-7.37579107e-08
167.05          	6.75805815e-11	1.97488760e+00	1.23280443e-07	6.17078020e-08	6.15726408e-08
167.1           	4.26418471e-11	1.97488753e+00	-7.99660248e-08	-3.99403706e-08	-4.00256542e-08
167.15          	1.46221370e-10	1.97488762e+00	7.50902384e-08	3.76913406e-08	3.73988978e-08
167.2           	2.01248296e-10	1.97488748e+00	-7.23863464e-08	-3.59919249e-08	-3.63944215e-08
167.25          	-1.10983969e-11	1.97488764e+00	4.28827175e-08	2.14302604e-08	2.14524571e-08
167.3           	7.20897671e-11	1.97488745e+00	-1.13566793e-09	-4.95744199e-10	-6.39923734e-10
167.35          	-2.27690319e-10	1.97488764e+00	-1.21200722e-08	-6.28772643e-09	-5.83234579e-09
167.4           	-1.03231250e-10	1.97488744e+00	4.13942630e-08	2.05939002e-08	2.08003627e-08
167.45          	-4.28101745e-10	1.97488763e+00	-4.51603985e-08	-2.30083010e-08	-2.21520975e-08
167.5           	-2.53726426e-10	1.97488744e+00	6.17736551e-08	3.06331011e-08	3.11405540e-08
167.55          	-5.19006227e-10	1.97488767e+00	-1.18806899e-07	-5.99224558e-08	-5.88844433e-08
167.6           	-4.10617624e-11	1.97488742e+00	9.92670288e-08	4.95924526e-08	4.96745762e-08
167.65          	-2.62636830e-10	1.97488766e+00	-1.40787515e-07	-7.06563944e-08	-7.01311208e-08
167.7           	1.63322656e-10	1.97488742e+00	1.20993247e-07	6.06599462e-08	6.03333009e-08
167.75          	-8.99474512e-11	1.97488763e+00	-1.37540550e-07	-6.88602224e-08	-6.86803275e-08
167.8           	2.60854365e-10	1.97488740e+00	2.15813774e-07	1.08167741e-07	1.07646033e-07
167.85          	-3.55215787e-10	1.97488762e+00	-1.69875112e-07	-8.52927720e-08	-8.45823404e-08
167.9           	-9.29578659e-11	1.97488743e+00	1.75497413e-07	8.76557485e-08	8.78416642e-08
167.95          	-4.63673307e-10	1.97488759e+00	-2.48397777e-07	-1.24662562e-07	-1.23735215e-07
168             	8.96244744e-11	1.97488745e+00	1.93335177e-07	9.67572130e-08	9.65779641e-08
168.05          	-1.16226879e-10	1.97488754e+00	-1.78734949e-07	-8.94837015e-08	-8.92512477e-08
168.1           	1.58763492e-10	1.97488748e+00	1.34684737e-07	6.75011319e-08	6.71836049e-08
168.15          	-2.11128204e-11	1.97488750e+00	-1.28748048e-07	-6.43951369e-08	-6.43529113e-08
168.2           	1.13012954e-10	1.97488751e+00	1.65731186e-07	8.29786059e-08	8.27525800e-08
168.25          	1.39009006e-11	1.97488747e+00	-1.15207549e-07	-5.75898738e-08	-5.76176756e-08
168.3           	6.70679903e-11	1.97488754e+00	8.45928863e-08	4.23635111e-08	4.22293751e-08
168.35          	1.63684778e-10	1.97488743e+00	-4.98309021e-08	-2.47517663e-08	-2.50791358e-08
168.4           	1.90579703e-10	1.97488755e+00	3.51899601e-08	1.77855598e-08	1.74044004e-08
168.45          	3.49594878e-10	1.97488741e+00	-1.08226509e-08	-5.06173058e-09	-5.76092034e-09
168.5           	1.09042708e-09	1.97488754e+00	-1.05725394e-08	-4.19584259e-09	-6.37669676e-09
168.55          	5.43214491e-10	1.97488740e+00	7.13588038e-08	3.62226164e-08	3.51361874e-08
168.6           	8.00500954e-10	1.97488755e+00	-3.85059643e-08	-1.84524812e-08	-2.00534831e-08
168.65          	2.78826025e-10	1.97488737e+00	2.13355675e-08	1.09466098e-08	1.03889577e-08
168.7           	1.05586065e-10	1.97488756e+00	-6.61004909e-08	-3.29446594e-08	-3.31558315e-08
168.75          	5.75938860e-10	1.97488731e+00	9.30555653e-08	4.71037215e-08	4.59518438e-08
168.8           	-6.88524694e-10	1.97488753e+00	-8.05882965e-08	-4.09826729e-08	-3.96056236e-08
168.85          	1.27813199e-10	1.97488737e+00	1.09972805e-07	5.51142157e-08	5.48585893e-08
168.9           	-1.12850652e-09	1.97488756e+00	-1.49858893e-07	-7.60579531e-08	-7.38009401e-08
168.95          	9.24561811e-10	1.97488730e+00	2.10679621e-07	1.06264372e-07	1.04415249e-07
169             	-1.62902021e-09	1.97488753e+00	-1.79705221e-07	-9.14816309e-08	-8.82235905e-08
169.05          	2.88306906e-10	1.97488736e+00	2.14532165e-07	1.07554389e-07	1.06977776e-07
169.1           	-1.94347404e-09	1.97488756e+00	-2.76082571e-07	-1.39984759e-07	-1.36097811e-07
169.15          	1.45883537e-09	1.97488735e+00	2.26017969e-07	1.14467820e-07	1.11550149e-07
169.2           	-5.24851905e-10	1.97488749e+00	-2.26617428e-07	-1.13833566e-07	-1.12783862e-07
169.25          	1.80033035e-09	1.97488736e+00	3.10068758e-07	1.56834709e-07	1.53234049e-07
169.3           	-1.58410999e-09	1.97488749e+00	-2.45466338e-07	-1.24317279e-07	-1.21149059e-07
169.35          	4.55541759e-10	1.97488740e+00	2.39098537e-07	1.20004810e-07	1.19093727e-07
169.4           	-1.78806114e-09	1.97488746e+00	-3.10007198e-07	-1.56791660e-07	-1.53215538e-07
169.45          	1.49018014e-09	1.97488737e+00	3.94794002e-07	1.98887181e-07	1.95906821e-07
169.5           	-2.08753335e-09	1.97488745e+00	-3.04037406e-07	-1.54106236e-07	-1.49931170e-07
169.55          	1.19455999e-10	1.97488743e+00	2.66701013e-07	1.33469962e-07	1.33231050e-07
169.6           	-2.09388512e-09	1.97488739e+00	-3.18702192e-07	-1.61444981e-07	-1.57257211e-07
169.65          	9.95050008e-10	1.97488740e+00	2.64218323e-07	1.33104211e-07	1.31114111e-07
169.7           	-4.33656055e-10	1.97488737e+00	-1.86493209e-07	-9.36802604e-08	-9.28129483e-08
169.75          	1.10495479e-09	1.97488747e+00	2.42165081e-07	1.22187495e-07	1.19977586e-07
169.8           	-8.11466727e-10	1.97488734e+00	-2.80220520e-07	-1.40921727e-07	-1.39298793e-07
169.85          	8.63903241e-10	1.97488743e+00	1.88092689e-07	9.49102478e-08	9.31824413e-08
169.9           	1.28521025e-10	1.97488731e+00	-1.30317196e-07	-6.50300769e-08	-6.52871190e-08
169.95          	7.88598088e-10	1.97488749e+00	1.43084163e-07	7.23306797e-08	7.07534836e-08
170             	-3.46782466e-11	1.97488728e+00	-1.48424728e-07	-7.42470422e-08	-7.41776857e-08
170.05          	1.68279321e-10	1.97488746e+00	8.34457707e-08	4.18911647e-08	4.15546061e-08
170.1           	2.29326536e-10	1.97488729e+00	-3.53113153e-08	-1.74263311e-08	-1.78849842e-08
170.15          	-7.14769475e-11	1.97488751e+00	3.64488611e-08	1.81529536e-08	1.82959075e-08
170.2           	1.13333743e-10	1.97488726e+00	-2.20742794e-08	-1.09238059e-08	-1.11504734e-08
170.25          	-6.89318864e-10	1.97488746e+00	-4.89259642e-09	-3.13561707e-09	-1.75697935e-09
170.3           	-1.22238080e-10	1.97488729e+00	4.01061464e-08	1.99308351e-08	2.01753113e-08
170.35          	-8.61901709e-10	1.97488749e+00	-4.67557290e-08	-2.42397662e-08	-2.25159628e-08
170.4           	-9.47619847e-12	1.97488725e+00	8.10012498e-08	4.04911487e-08	4.05101011e-08
170.45          	-1.37934232e-09	1.97488745e+00	-8.14721699e-08	-4.21154273e-08	-3.93567426e-08
170.5           	-4.37581454e-10	1.97488728e+00	1.06583806e-07	5.28543218e-08	5.37294847e-08
170.55          	-1.61951620e-09	1.97488748e+00	-1.39273208e-07	-7.12561203e-08	-6.80170879e-08
170.6           	3.97015555e-10	1.97488722e+00	2.08216822e-07	1.04505427e-07	1.03711396e-07
170.65          	-1.98036459e-09	1.97488746e+00	-1.77400218e-07	-9.06804737e-08	-8.67197445e-08
170.7           	-1.10530562e-10	1.97488726e+00	2.10949026e-07	1.05363982e-07	1.05585043e-07
170.75          	-2.23544798e-09	1.97488749e+00	-2.84477156e-07	-1.44474026e-07	-1.40003130e-07
170.8           	1.06218203e-09	1.97488725e+00	2.18921130e-07	1.10522747e-07	1.08398383e-07
170.85          	-8.45731182e-10	1.97488742e+00	-2.39619027e-07	-1.20655245e-07	-1.18963782e-07
170.9           	1.49933023e-09	1.97488726e+00	3.21348016e-07	1.62173338e-07	1.59174678e-07
170.95          	-1.92594406e-09	1.97488747e+00	-4.17412320e-07	-2.10632104e-07	-2.06780216e-07
171             	2.16637935e-09	1.97488725e+00	3.34891778e-07	1.69612268e-07	1.65279510e-07
171.05          	-4.01738655e-10	1.97488738e+00	-3.09259394e-07	-1.55031436e-07	-1.54227958e-07
171.1           	2.46418479e-09	1.97488729e+00	4.03599966e-07	2.04264168e-07	1.99335798e-07
171.15          	-1.65692143e-09	1.97488740e+00	-3.22686638e-07	-1.63000241e-07	-1.59686398e-07
171.2           	5.84964073e-10	1.97488734e+00	2.84912369e-07	1.43041149e-07	1.41871220e-07
171.25          	-1.93129107e-09	1.97488733e+00	-3.50490724e-07	-1.77176653e-07	-1.73314071e-07
171.3           	1.39683119e-09	1.97488729e+00	2.80650200e-07	1.41721931e-07	1.38928269e-07
171.35          	-3.73589548e-10	1.97488729e+00	-2.21724877e-07	-1.11236028e-07	-1.10488849e-07
171.4           	1.41177806e-09	1.97488737e+00	2.72595230e-07	1.37709393e-07	1.34885837e-07
171.45          	-9.84090882e-10	1.97488729e+00	-3.22308646e-07	-1.62138414e-07	-1.60170232e-07
171.5           	1.19491415e-09	1.97488735e+00	2.26575613e-07	1.14482721e-07	1.12092892e-07
171.55          	6.34466423e-11	1.97488724e+00	-1.62001386e-07	-8.09372461e-08	-8.10641394e-08
171.6           	1.01283944e-09	1.97488741e+00	2.00640031e-07	1.01332855e-07	9.93071763e-08
171.65          	-3.78154606e-10	1.97488721e+00	-2.18291987e-07	-1.09524148e-07	-1.08767839e-07
171.7           	4.35297116e-10	1.97488738e+00	1.34719825e-07	6.77952096e-08	6.69246153e-08
171.75          	1.57630770e-10	1.97488720e+00	-7.96710550e-08	-3.96778967e-08	-3.99931583e-08
171.8           	1.75513862e-10	1.97488743e+00	8.31386543e-08	4.17448410e-08	4.13938133e-08
171.85          	-1.44520070e-11	1.97488717e+00	-7.55512316e-08	-3.77900678e-08	-3.77611638e-08
171.9           	-3.53465107e-10	1.97488739e+00	2.47035407e-08	1.19983053e-08	1.27052355e-08
171.95          	5.85263161e-11	1.97488720e+00	1.00319556e-08	5.07450410e-09	4.95745147e-09
172             	-5.70289176e-10	1.97488742e+00	-1.80905019e-08	-9.61554011e-09	-8.47496176e-09
172.05          	-1.13675496e-11	1.97488716e+00	4.75499871e-08	2.37636260e-08	2.37863611e-08
172.1           	-1.26132900e-09	1.97488739e+00	-5.94939327e-08	-3.10082954e-08	-2.84856373e-08
172.15          	-4.34866853e-10	1.97488719e+00	9.14723104e-08	4.53012883e-08	4.61710220e-08
172.2           	-1.55902058e-09	1.97488743e+00	-1.22377140e-07	-6.27475905e-08	-5.96295493e-08
172.25          	3.39411098e-10	1.97488712e+00	1.86776196e-07	9.37275091e-08	9.30486869e-08
172.3           	-1.99619352e-09	1.97488741e+00	-1.66630602e-07	-8.53114946e-08	-8.13191075e-08
172.35          	-1.12400370e-10	1.97488716e+00	2.10537090e-07	1.05156145e-07	1.05380945e-07
172.4           	-2.30070971e-09	1.97488745e+00	-2.83600853e-07	-1.44101136e-07	-1.39499717e-07
172.45          	1.07193732e-09	1.97488716e+00	2.20081528e-07	1.11112701e-07	1.08968826e-07
172.5           	-9.65404308e-10	1.97488737e+00	-2.55012591e-07	-1.28471700e-07	-1.26540891e-07
172.55          	1.54336966e-09	1.97488715e+00	3.41857303e-07	1.72472021e-07	1.69385282e-07
172.6           	-2.10825635e-09	1.97488737e+00	-2.57894610e-07	-1.31055561e-07	-1.26839049e-07
172.65          	1.75610005e-10	1.97488721e+00	2.89636376e-07	1.44993798e-07	1.44642578e-07
172.7           	-2.45852456e-09	1.97488737e+00	-3.67600418e-07	-1.86258734e-07	-1.81341685e-07
172.75          	1.44469637e-09	1.97488718e+00	2.84760378e-07	1.43824885e-07	1.40935492e-07
172.8           	-8.07196313e-10	1.97488730e+00	-2.84253493e-07	-1.42933943e-07	-1.41319550e-07
172.85          	1.76859129e-09	1.97488721e+00	3.57233599e-07	1.80385391e-07	1.76848208e-07
172.9           	-1.90611065e-09	1.97488733e+00	-4.52388681e-07	-2.28100451e-07	-2.24288230e-07
172.95          	2.16555958e-09	1.97488721e+00	3.55623562e-07	1.79977341e-07	1.75646222e-07
173             	-3.32875746e-10	1.97488725e+00	-2.93064472e-07	-1.46865112e-07	-1.46199360e-07
173.05          	2.18394016e-09	1.97488727e+00	3.68532112e-07	1.86449996e-07	1.82082116e-07
173.1           	-1.33436277e-09	1.97488727e+00	-2.97234221e-07	-1.49951473e-07	-1.47282748e-07
173.15          	3.92583700e-10	1.97488730e+00	2.25724493e-07	1.13254830e-07	1.12469663e-07
173.2           	-1.43611468e-09	1.97488719e+00	-2.66928220e-07	-1.34900225e-07	-1.32027995e-07
173.25          	8.08304732e-10	1.97488731e+00	3.20484584e-07	1.61050597e-07	1.59433987e-07
173.3           	-1.24761479e-09	1.97488720e+00	-2.14247981e-07	-1.08371605e-07	-1.05876376e-07
173.35          	-2.91329700e-10	1.97488734e+00	1.59027531e-07	7.92224358e-08	7.98050952e-08
173.4           	-1.10551089e-09	1.97488713e+00	-1.74863728e-07	-8.85373749e-08	-8.63263531e-08
173.45          	-3.34530170e-11	1.97488737e+00	1.91620731e-07	9.57769124e-08	9.58438184e-08
173.5           	-5.83397050e-10	1.97488715e+00	-1.12709063e-07	-5.69379288e-08	-5.57711347e-08
173.55          	-5.39335624e-10	1.97488735e+00	6.06244336e-08	2.97728812e-08	3.08515524e-08
173.6           	-4.23666318e-10	1.97488709e+00	-5.88754516e-08	-2.98613921e-08	-2.90140595e-08
173.65          	-5.94212147e-10	1.97488730e+00	5.23356594e-08	2.55736176e-08	2.67620419e-08
173.7           	-1.39956010e-10	1.97488713e+00	2.23818012e-08	1.10509446e-08	1.13308566e-08
173.75          	-5.95951223e-10	1.97488735e+00	-1.69123534e-08	-9.05212795e-09	-7.86022550e-09
173.8           	2.23006132e-11	1.97488710e+00	3.62555186e-08	1.81500599e-08	1.81054587e-08
173.85          	-1.08177456e-09	1.97488731e+00	-5.66321204e-08	-2.93978348e-08	-2.72342857e-08
173.9           	-2.89473932e-10	1.97488712e+00	8.75645634e-08	4.34928077e-08	4.40717556e-08
173.95          	-1.36628623e-09	1.97488735e+00	-1.16497005e-07	-5.96147886e-08	-5.68822161e-08
174             	4.76223576e-10	1.97488705e+00	1.81900268e-07	9.14263576e-08	9.04739104e-08
174.05          	-1.78928274e-09	1.97488733e+00	-1.59663026e-07	-8.16207958e-08	-7.80422303e-08
174.1           	2.64948485e-11	1.97488709e+00	2.05089483e-07	1.02571236e-07	1.02518247e-07
174.15          	-2.10596921e-09	1.97488738e+00	-2.74696469e-07	-1.39454204e-07	-1.35242265e-07
174.2           	1.18910146e-09	1.97488709e+00	2.14229072e-07	1.08303637e-07	1.05925434e-07
174.25          	-8.12984769e-10	1.97488730e+00	-2.49323997e-07	-1.25474983e-07	-1.23849014e-07
174.3           	1.65924275e-09	1.97488707e+00	3.35246954e-07	1.69282720e-07	1.65964234e-07
174.35          	-1.95635247e-09	1.97488731e+00	-2.52696030e-07	-1.28304367e-07	-1.24391662e-07
174.4           	3.14187435e-10	1.97488714e+00	2.86544139e-07	1.43586257e-07	1.42957882e-07
174.45          	-2.31049043e-09	1.97488730e+00	-3.61765295e-07	-1.83193138e-07	-1.78572157e-07
174.5           	1.58289276e-09	1.97488711e+00	2.82626801e-07	1.42896293e-07	1.39730508e-07
174.55          	-6.97169629e-10	1.97488723e+00	-2.83087926e-07	-1.42241133e-07	-1.40846794e-07
