# Forces       
# CofR         : (0.00000000e+00 0.00000000e+00 0.00000000e+00)
# Time         forces(pressure viscous porous) moment(pressure viscous porous)
2.40000000e+00	((1.10500234e+00 -1.86292613e-07 9.62119084e-21) (2.83531060e-01 3.46035435e-09 -1.16887531e-22) (0.00000000e+00 0.00000000e+00 0.00000000e+00)) ((1.79679636e-19 -5.74182614e-21 7.74098667e-15) (-2.72158530e-20 1.20834897e-22 -6.03608281e-10) (0.00000000e+00 0.00000000e+00 0.00000000e+00))
2.45000000e+00	((1.11214441e+00 -1.87562110e-07 9.57161513e-21) (2.82165940e-01 3.45634593e-09 -1.18130081e-22) (0.00000000e+00 0.00000000e+00 0.00000000e+00)) ((1.81934829e-19 -5.78409052e-21 8.20242312e-15) (-2.73462661e-20 1.22020545e-22 -6.19772953e-10) (0.00000000e+00 0.00000000e+00 0.00000000e+00))
2.50000000e+00	((1.11768173e+00 -2.01000591e-07 9.51270096e-21) (2.80863632e-01 3.39744816e-09 -1.19304459e-22) (0.00000000e+00 0.00000000e+00 0.00000000e+00)) ((1.83964862e-19 -5.81789554e-21 8.66451008e-15) (-2.74728544e-20 1.23140314e-22 -6.39445654e-10) (0.00000000e+00 0.00000000e+00 0.00000000e+00))
2.55000000e+00	((1.12367469e+00 -1.98016866e-07 9.46050110e-21) (2.79624696e-01 3.40174525e-09 -1.20417714e-22) (0.00000000e+00 0.00000000e+00 0.00000000e+00)) ((1.85973606e-19 -5.85469366e-21 9.60115234e-15) (-2.76064739e-20 1.24201278e-22 -6.62597845e-10) (0.00000000e+00 0.00000000e+00 0.00000000e+00))
2.60000000e+00	((1.12885121e+00 -2.05207769e-07 9.40831713e-21) (2.78442887e-01 3.40453859e-09 -1.21461461e-22) (0.00000000e+00 0.00000000e+00 0.00000000e+00)) ((1.87716076e-19 -5.88661876e-21 8.63361032e-15) (-2.77292991e-20 1.25195029e-22 -6.89516607e-10) (0.00000000e+00 0.00000000e+00 0.00000000e+00))
2.65000000e+00	((1.13399453e+00 -2.18214888e-07 9.35864298e-21) (2.77316887e-01 3.34952719e-09 -1.22452612e-22) (0.00000000e+00 0.00000000e+00 0.00000000e+00)) ((1.89374703e-19 -5.91851941e-21 9.85843351e-15) (-2.78608600e-20 1.26138552e-22 -7.21865944e-10) (0.00000000e+00 0.00000000e+00 0.00000000e+00))
2.70000000e+00	((1.13808611e+00 -2.20815518e-07 9.30438244e-21) (2.76238143e-01 3.29710057e-09 -1.23411220e-22) (0.00000000e+00 0.00000000e+00 0.00000000e+00)) ((1.90898999e-19 -5.94617490e-21 1.05021243e-14) (-2.79872203e-20 1.27051439e-22 -7.54971356e-10) (0.00000000e+00 0.00000000e+00 0.00000000e+00))
2.75000000e+00	((1.14221630e+00 -2.23486355e-07 9.25432315e-21) (2.75205710e-01 3.27188321e-09 -1.24312000e-22) (0.00000000e+00 0.00000000e+00 0.00000000e+00)) ((1.92241158e-19 -5.97482868e-21 1.03276762e-14) (-2.81145548e-20 1.27908710e-22 -7.92027862e-10) (0.00000000e+00 0.00000000e+00 0.00000000e+00))
2.80000000e+00	((1.14627994e+00 -2.40798258e-07 9.20603522e-21) (2.74219980e-01 3.17056902e-09 -1.25078820e-22) (0.00000000e+00 0.00000000e+00 0.00000000e+00)) ((1.93651217e-19 -6.00188899e-21 1.05965584e-14) (-2.82378692e-20 1.28634424e-22 -8.35998879e-10) (0.00000000e+00 0.00000000e+00 0.00000000e+00))
2.85000000e+00	((1.14859503e+00 -2.31915211e-07 9.14989812e-21) (2.73266394e-01 3.18370291e-09 -1.25846183e-22) (0.00000000e+00 0.00000000e+00 0.00000000e+00)) ((1.94724964e-19 -6.02182077e-21 1.16152747e-14) (-2.83434049e-20 1.29363066e-22 -8.78115948e-10) (0.00000000e+00 0.00000000e+00 0.00000000e+00))
2.90000000e+00	((1.15131756e+00 -1.84682978e-07 9.09942582e-21) (2.72345128e-01 3.16364584e-09 -1.26498204e-22) (0.00000000e+00 0.00000000e+00 0.00000000e+00)) ((1.95753332e-19 -6.04274249e-21 1.07996294e-14) (-2.84471151e-20 1.29978428e-22 -8.30446151e-10) (0.00000000e+00 0.00000000e+00 0.00000000e+00))
